,Recall,Specificity,F1-Score,Test Accuracy,Test Loss,AUROC,Test Accuracy (Balanced),Train Loss
87,0.1597222238779068,0.8638497591018677,0.23469388484954834,57.98319625854492,0.6437919735908508,0.5757694244384766,0.5117859840393066,0.5400275588035583
88,0.1597222238779068,0.8826290965080261,0.2395833283662796,59.10364532470703,0.6437467932701111,0.5762584805488586,0.5211756825447083,0.5483386516571045
89,0.1597222238779068,0.8685445785522461,0.23589743673801422,58.263309478759766,0.6438794136047363,0.5711398124694824,0.5141333937644958,0.5459541082382202
90,0.1736111044883728,0.8591549396514893,0.2512562870979309,58.263309478759766,0.6448780298233032,0.572867751121521,0.5163829922676086,0.5440434813499451
91,0.1527777761220932,0.8873239159584045,0.23157894611358643,59.10364532470703,0.6425696015357971,0.5709115862846375,0.5200508832931519,0.5361561179161072
92,0.1597222238779068,0.8638497591018677,0.23469388484954834,57.98319625854492,0.6458262205123901,0.5695748329162598,0.5117859840393066,0.544923722743988
93,0.1597222238779068,0.8732394576072693,0.23711340129375458,58.543418884277344,0.6460859179496765,0.5678794980049133,0.5164808034896851,0.5395947098731995
94,0.1527777761220932,0.8826290965080261,0.23036649823188782,58.82353210449219,0.647276759147644,0.5706181526184082,0.5177034139633179,0.5416863560676575
95,0.1597222238779068,0.8591549396514893,0.23350253701210022,57.70308303833008,0.645606279373169,0.5735524296760559,0.5094385743141174,0.5442339181900024
96,0.1805555522441864,0.8591549396514893,0.25999999046325684,58.543418884277344,0.6464851498603821,0.5706181526184082,0.519855260848999,0.5378095507621765
97,0.1527777761220932,0.8732394576072693,0.22797927260398865,58.263309478759766,0.6458451747894287,0.5724439024925232,0.5130085945129395,0.5453854203224182
98,0.1527777761220932,0.8685445785522461,0.22680412232875824,57.98319625854492,0.6479726433753967,0.571987509727478,0.5106611847877502,0.5374070405960083
99,0.1527777761220932,0.8685445785522461,0.22680412232875824,57.98319625854492,0.6460002064704895,0.5727373361587524,0.5106611847877502,0.5419658422470093
